,No,Lat,Long,geometry,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,LEISER_WAC_SCALED,RETAIL_WAC_SCALED,index_right,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Population,Pop per Ar,HH_Units,Bachelor's,Median Inc,All Degree,Public Tra
2190,2190,-84.5539,38.015,POINT (-84.5539 38.015),2219.478018,744.2029435,3445.514982,414.2598652,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2191,2191,-84.5539,38.0178,POINT (-84.5539 38.0178),2059.14574,944.3725607999999,3199.262716,549.1665317000001,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2192,2192,-84.5539,38.0205,POINT (-84.5539 38.0205),2599.089461,1744.606837,400.7556224,745.0373674,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2230,2230,-84.5566,38.0123,POINT (-84.5566 38.0123),2045.749034,1608.972274,1986.361473,375.21659139999997,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2231,2231,-84.5566,38.015,POINT (-84.5566 38.015),2535.2229899999998,884.7821763000001,4044.9728729999997,373.39229639999996,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2232,2232,-84.5566,38.0178,POINT (-84.5566 38.0178),2623.2124519999998,583.67625,3312.5212850000003,440.7841448,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2233,2233,-84.5566,38.0205,POINT (-84.5566 38.0205),2530.6565570000002,1416.008445,469.8242762,978.6066116000001,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2234,2234,-84.5566,38.0232,POINT (-84.5566 38.0232),1924.065568,2522.727187,492.6794124,1022.342135,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2272,2272,-84.5594,38.015,POINT (-84.5594 38.015),1684.080961,1592.377716,3595.498763,234.09277859999997,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2273,2273,-84.5594,38.0178,POINT (-84.5594 38.0178),1752.948069,1077.518321,2514.7158640000002,229.38545319999997,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2274,2274,-84.5594,38.0205,POINT (-84.5594 38.0205),1513.179731,1855.232226,466.4634962,836.3004258,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2275,2275,-84.5594,38.0232,POINT (-84.5594 38.0232),940.7312092,2697.733113,780.4874966,1325.585976,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2276,2276,-84.5594,38.0259,POINT (-84.5594 38.0259),825.2433114,3110.979776,466.5384035,784.5533452999999,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2313,2313,-84.5621,38.015,POINT (-84.5621 38.015),492.9350168,2412.358631,2189.6296850000003,0.765338112,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2314,2314,-84.5621,38.0178,POINT (-84.5621 38.0178),717.9250511,1983.5732070000001,2238.70993,101.63810040000001,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2315,2315,-84.5621,38.0205,POINT (-84.5621 38.0205),432.1892517,2972.2020239999997,322.1167871,531.1520906000001,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2316,2316,-84.5621,38.0232,POINT (-84.5621 38.0232),577.9522921,3951.2018590000002,563.2649968,947.2134215,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2317,2317,-84.5621,38.0259,POINT (-84.5621 38.0259),648.9022722999999,3643.3174340000005,617.0668477999999,1037.689193,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2318,2318,-84.5621,38.0286,POINT (-84.5621 38.0286),466.4624486000001,2950.7948739999997,403.3353558,678.2680702,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2354,2354,-84.5648,38.015,POINT (-84.56480000000001 38.015),1.4605131269999998,2973.416095,65.85436429999999,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2355,2355,-84.5648,38.0178,POINT (-84.56480000000001 38.0178),5.263576972,3060.8715079999997,40.35881628,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2356,2356,-84.5648,38.0205,POINT (-84.56480000000001 38.0205),132.43386170000002,3824.8229549999996,122.41225759999999,204.1209302,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2357,2357,-84.5648,38.0232,POINT (-84.56480000000001 38.0232),407.15302210000004,4100.843398,406.0409532,662.7487829,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2358,2358,-84.5648,38.0259,POINT (-84.56480000000001 38.0259),654.9551888,3975.789831,656.1341147,1076.845972,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2359,2359,-84.5648,38.0286,POINT (-84.56480000000001 38.0286),734.6644463,2942.6967440000003,723.6127328,1208.294273,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2360,2360,-84.5648,38.0314,POINT (-84.56480000000001 38.0314),561.58483,2051.410896,549.2423062,923.6321929,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2397,2397,-84.5676,38.0205,POINT (-84.5676 38.0205),67.97079519,4039.1285740000003,81.72028095,97.95810145,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2398,2398,-84.5676,38.0232,POINT (-84.5676 38.0232),237.4267414,3583.047192,274.93206089999995,376.9281486,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2399,2399,-84.5676,38.0259,POINT (-84.5676 38.0259),493.76422479999997,3181.1774379999997,523.7288081,809.0654672999999,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2400,2400,-84.5676,38.0286,POINT (-84.5676 38.0286),669.9459527,3258.665968,672.3397603,1101.852501,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2401,2401,-84.5676,38.0314,POINT (-84.5676 38.0314),811.0174023,2726.570605,793.2177964,1333.8711119999998,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2402,2402,-84.5676,38.0341,POINT (-84.5676 38.0341),462.40875619999997,1611.57124,458.1439869,757.61578,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2405,2405,-84.5676,38.0422,POINT (-84.5676 38.0422),4.441544133,662.1695319,18.71758042,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2406,2406,-84.5676,38.045,POINT (-84.5676 38.045),1.309692321,242.8546555,9.976397293,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2438,2438,-84.5703,38.0205,POINT (-84.5703 38.0205),16.51795708,3787.0836,22.66228897,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2439,2439,-84.5703,38.0232,POINT (-84.5703 38.0232),118.05204679999999,3235.724917,132.0036669,149.13028789999998,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2440,2440,-84.5703,38.0259,POINT (-84.5703 38.0259),307.1620622,3452.904327,327.20958310000003,479.0411325,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2441,2441,-84.5703,38.0286,POINT (-84.5703 38.0286),494.1698131,3021.06497,489.83443539999996,808.6139025,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2442,2442,-84.5703,38.0314,POINT (-84.5703 38.0314),552.1211248999999,2332.379434,541.4452572,908.0673447,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2443,2443,-84.5703,38.0341,POINT (-84.5703 38.0341),358.7579265,1166.7136289999999,364.3776021,589.8350085,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2444,2444,-84.5703,38.0368,POINT (-84.5703 38.0368),88.3604811,475.7471822,110.46375479999999,143.2826802,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2445,2445,-84.5703,38.0395,POINT (-84.5703 38.0395),1.385425374,284.1532434,28.76731584,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2446,2446,-84.5703,38.0422,POINT (-84.5703 38.0422),0.568524374,177.0914865,28.01409012,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2447,2447,-84.5703,38.045,POINT (-84.5703 38.045),0.0,80.33968212,14.85601478,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2479,2479,-84.5731,38.0205,POINT (-84.5731 38.0205),28.08866645,2841.805739,9.71916175,7.753677197000001,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2480,2480,-84.5731,38.0232,POINT (-84.5731 38.0232),192.0676787,2366.122977,166.54217759999997,262.1946891,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2481,2481,-84.5731,38.0259,POINT (-84.5731 38.0259),309.63121780000006,2076.3803550000002,279.4383173,469.91687060000004,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2482,2482,-84.5731,38.0286,POINT (-84.5731 38.0286),286.1840838,1806.143707,278.15128280000005,467.75253169999996,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2483,2483,-84.5731,38.0314,POINT (-84.5731 38.0314),192.00218230000002,1093.6990130000001,192.51260919999999,315.78380899999996,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2484,2484,-84.5731,38.0341,POINT (-84.5731 38.0341),89.04953511,390.9353247,105.44310859999999,146.4587592,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2485,2485,-84.5731,38.0368,POINT (-84.5731 38.0368),0.0,173.8194654,29.96920563,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2486,2486,-84.5731,38.0395,POINT (-84.5731 38.0395),0.0,219.92185409999996,30.01759806,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2487,2487,-84.5731,38.0422,POINT (-84.5731 38.0422),0.0,147.2888874,27.04207743,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2521,2521,-84.5758,38.0232,POINT (-84.5758 38.0232),112.3273321,1337.368542,94.04351750000001,158.1480875,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2522,2522,-84.5758,38.0259,POINT (-84.5758 38.0259),186.4535179,1161.798175,174.5056136,293.45700560000006,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2523,2523,-84.5758,38.0286,POINT (-84.5758 38.0286),87.72237808,392.0455492,85.79441372,144.27599909999998,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2524,2524,-84.5758,38.0314,POINT (-84.5758 38.0314),0.0,163.28643530000002,9.272360475,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2525,2525,-84.5758,38.0341,POINT (-84.5758 38.0341),0.0,161.65759119999998,22.96155565,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2526,2526,-84.5758,38.0368,POINT (-84.5758 38.0368),0.0,317.394282,28.41962083,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2527,2527,-84.5758,38.0395,POINT (-84.5758 38.0395),0.0,334.2226431,27.57365847,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2528,2528,-84.5758,38.0422,POINT (-84.5758 38.0422),0.0,248.01984109999998,22.87602356,0.0,1016,21,067,004208,2,2147483647,Block Group 2,G5030,S,6576866,0,+38.0305284,-084.5728760,4499.0,0.000684064,1668.0,1966.0,110560,988.0,140.0
2199,2199,-84.5539,38.0395,POINT (-84.5539 38.0395),1990.026811,2298.875255,478.74500109999997,2285.813457,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2200,2200,-84.5539,38.0422,POINT (-84.5539 38.0422),1157.5719550000001,2964.765578,243.6491168,248.5686259,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2201,2201,-84.5539,38.045,POINT (-84.5539 38.045),33.88832483,3254.0535219999997,1502.648514,402.3888521,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2239,2239,-84.5566,38.0368,POINT (-84.5566 38.0368),397.8058544,2535.996772,186.98425480000003,687.3236525000001,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2240,2240,-84.5566,38.0395,POINT (-84.5566 38.0395),834.8328232000001,1996.5485800000001,13.46861401,63.29306401,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2241,2241,-84.5566,38.0422,POINT (-84.5566 38.0422),29.82293942,1220.068614,228.87002990000002,0.044437656,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2242,2242,-84.5566,38.045,POINT (-84.5566 38.045),10.85427545,1759.9642629999998,631.5901408,105.57582679999999,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2280,2280,-84.5594,38.0368,POINT (-84.5594 38.0368),47.14292039,2189.542216,44.50362347,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2281,2281,-84.5594,38.0395,POINT (-84.5594 38.0395),61.88308324,1871.232109,20.54091776,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2282,2282,-84.5594,38.0422,POINT (-84.5594 38.0422),46.0344916,1270.683002,64.79670915,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2283,2283,-84.5594,38.045,POINT (-84.5594 38.045),14.07959675,1598.076568,149.11930619999998,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2321,2321,-84.5621,38.0368,POINT (-84.5621 38.0368),37.6596014,1658.776441,31.84631303,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2322,2322,-84.5621,38.0395,POINT (-84.5621 38.0395),54.57685603,1455.527869,17.92824391,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2323,2323,-84.5621,38.0422,POINT (-84.5621 38.0422),17.35660154,1125.951266,10.476435,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2324,2324,-84.5621,38.045,POINT (-84.5621 38.045),7.2752735479999995,1303.615419,6.580861055,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2362,2362,-84.5648,38.0368,POINT (-84.56480000000001 38.0368),46.49818961,1253.385968,35.563462,41.24565207,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2363,2363,-84.5648,38.0395,POINT (-84.56480000000001 38.0395),17.01393581,1331.228361,10.84318736,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2364,2364,-84.5648,38.0422,POINT (-84.56480000000001 38.0422),7.5537546760000005,1020.033449,9.581693252,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2365,2365,-84.5648,38.045,POINT (-84.56480000000001 38.045),4.557476887,634.2442021,5.601157832,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2403,2403,-84.5676,38.0368,POINT (-84.5676 38.0368),124.87268610000001,996.0066083999999,133.74578770000002,197.28058190000002,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2404,2404,-84.5676,38.0395,POINT (-84.5676 38.0395),6.404202724,855.8038793,20.393489600000002,0.0,1393,21,067,003000,5,2147483647,Block Group 5,G5030,S,1472645,29311,+38.0440703,-084.5589768,1673.0,0.001136051,613.0,348.0,72386,153.0,10.0
2202,2202,-84.5539,38.0477,POINT (-84.5539 38.0477),30.25248096,4278.8564049999995,1682.822948,551.3964191,1377,21,067,002002,2,2147483647,Block Group 2,G5030,S,740517,0,+38.0496971,-084.5582967,1524.0,0.002058022,553.0,233.0,64107,54.0,6.0
2204,2204,-84.5539,38.0531,POINT (-84.5539 38.0531),34.76971547,5144.00227,6.871843159,18.91043588,1377,21,067,002002,2,2147483647,Block Group 2,G5030,S,740517,0,+38.0496971,-084.5582967,1524.0,0.002058022,553.0,233.0,64107,54.0,6.0
2243,2243,-84.5566,38.0477,POINT (-84.5566 38.0477),11.95241546,2846.30032,878.7612277999999,212.850964,1377,21,067,002002,2,2147483647,Block Group 2,G5030,S,740517,0,+38.0496971,-084.5582967,1524.0,0.002058022,553.0,233.0,64107,54.0,6.0
2244,2244,-84.5566,38.0504,POINT (-84.5566 38.0504),9.760148561,3908.684482,145.9075414,49.20138023,1377,21,067,002002,2,2147483647,Block Group 2,G5030,S,740517,0,+38.0496971,-084.5582967,1524.0,0.002058022,553.0,233.0,64107,54.0,6.0
2245,2245,-84.5566,38.0531,POINT (-84.5566 38.0531),4.03487099,3186.716617,0.0,0.0,1377,21,067,002002,2,2147483647,Block Group 2,G5030,S,740517,0,+38.0496971,-084.5582967,1524.0,0.002058022,553.0,233.0,64107,54.0,6.0
